순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1331,033320,제이씨현시스템,"4,745","340","7.7","1,451,724","6,711,382,895","4,500","4,745","4,425","90,697,979,840","0.01","19,114,432",,,
1332,101330,모베이스,"3,780","430","12.8","8,195,033","30,737,674,515","3,400","3,970","3,400","90,561,950,640","0.01","23,958,188",,,
1333,004720,우리들제약,"6,600","140","2.2","199,665","1,316,485,860","6,570","6,690","6,500","90,461,078,400","0.01","13,706,224",,,
1334,035000,지투알,"5,460","40","0.7","15,802","85,789,620","5,420","5,610","5,390","90,458,053,140","0.01","16,567,409",,,
1335,226360,이엑스티,"3,080","50","1.6","263,576","814,027,845","3,020","3,150","2,985","90,404,237,000","0.01","29,352,025",,,
1336,023000,삼원강재,"2,255","10","0.4","3,768","8,491,260","2,240","2,265","2,225","90,200,000,000","0.01","40,000,000",,,
1337,008250,이건산업,"8,230","770","10.3","3,477,481","29,524,266,390","8,130","8,970","8,050","90,140,186,050","0.01","10,952,635",,,
1338,009200,무림페이퍼,"2,165","-10","-0.5","80,338","173,377,425","2,165","2,190","2,130","90,084,156,150","0.01","41,609,310",,,
1339,038060,루멘스,"1,885","10","0.5","152,904","288,517,070","1,875","1,910","1,870","89,949,843,750","0.01","47,718,750",,,
1340,062970,피피아이,"9,660","170","1.8","406,389","3,941,196,070","9,590","9,840","9,500","89,917,067,100","0.01","9,308,185",,,
1341,067370,선바이오,"11,700","200","1.7","18,211","199,277,250","11,550","11,950","10,400","89,745,318,000","0.01","7,670,540",,,
1342,004080,신흥,"9,330","30","0.3","4,119","38,113,070","9,200","9,350","9,190","89,568,000,000","0.01","9,600,000",,,
1343,053690,한미글로벌,"8,170","90","1.1","40,515","330,960,000","8,090","8,260","8,090","89,523,183,500","0.01","10,957,550",,,
1344,267790,배럴,"11,450","350","3.2","65,789","749,768,600","11,250","11,550","11,200","89,517,245,000","0.01","7,818,100",,,
1345,001750,한양증권,"7,020","170","2.5","72,425","504,095,610","6,880","7,030","6,860","89,354,308,680","0.01","12,728,534",,,
1346,297090,씨에스베어링,"9,440","310","3.4","187,457","1,770,378,540","9,260","9,580","9,250","89,315,616,000","0.01","9,461,400",,,
1347,038070,서린바이오,"11,150","150","1.4","101,832","1,132,197,150","11,000","11,200","11,000","89,207,537,400","0.01","8,000,676",,,
1348,013870,지엠비코리아,"4,675","145","3.2","173,763","807,846,200","4,530","4,710","4,505","89,162,909,000","0.01","19,072,280",,,
1349,238200,비피도,"21,800","1,200","5.8","67,372","1,438,437,100","20,850","21,900","20,550","89,162,000,000","0.01","4,090,000",,,
1350,013310,아진산업,"2,435","70","3.0","849,105","2,044,894,145","2,400","2,445","2,370","89,139,072,570","0.01","36,607,422",,,
1351,083640,인콘,"1,065","0","0.0","890,746","953,756,895","1,050","1,090","1,045","89,134,298,505","0.01","83,694,177",,,
1352,041930,동아화성,"5,630","180","3.3","450,911","2,528,516,690","5,550","5,670","5,520","88,954,000,000","0.01","15,800,000",,,
1353,012790,신일제약,"8,150","0","0.0","97,884","798,362,800","8,070","8,220","8,070","88,851,300,000","0.01","10,902,000",,,
1354,065560,녹원씨엔아이,"5,500","0","0.0","0","0","0","0","0","88,764,137,000","0.01","16,138,934",,,
1355,005110,한창,"2,550","75","3.0","1,100,273","2,778,995,400","2,475","2,570","2,475","88,715,185,950","0.01","34,790,269",,,
1356,055490,테이팩스,"18,800","250","1.4","8,940","166,622,950","19,000","19,000","18,400","88,691,820,000","0.01","4,717,650",,,
1357,083420,그린케미칼,"3,690","10","0.3","18,673","68,978,710","3,680","3,740","3,675","88,560,000,000","0.01","24,000,000",,,
1358,043910,자연과환경,"1,665","5","0.3","1,411,211","2,353,226,650","1,660","1,685","1,655","88,493,679,405","0.01","53,149,357",,,
1359,079190,EMW,"2,780","0","0.0","0","0","0","0","0","88,360,067,660","0.01","31,784,197",,,
1360,114810,아이원스,"6,570","-180","-2.7","270,345","1,756,653,350","6,600","6,620","6,390","88,142,587,830","0.01","13,415,919",,,
1361,065510,휴비츠,"7,410","50","0.7","69,066","511,653,270","7,360","7,480","7,350","88,052,074,110","0.01","11,882,871",,,
1362,026940,부국철강,"4,400","70","1.6","653,685","2,887,449,260","4,360","4,475","4,335","88,000,000,000","0.01","20,000,000",,,
1363,215380,우정바이오,"7,850","90","1.2","286,216","2,247,717,060","7,710","8,000","7,650","87,545,413,700","0.01","11,152,282",,,
1364,081150,티플랙스,"3,605","-375","-9.4","4,012,253","14,502,497,750","3,710","3,710","3,510","87,487,589,210","0.01","24,268,402",,,
1365,047920,메디포럼제약,"6,230","-40","-0.6","151,951","946,703,830","6,260","6,350","6,180","87,487,092,560","0.01","14,042,872",,,
1366,064820,케이프,"3,050","30","1.0","397,941","1,208,561,645","3,005","3,080","3,000","87,419,039,000","0.01","28,661,980",,,
1367,002230,피에스텍,"4,425","5","0.1","224,024","980,030,810","4,380","4,440","4,295","87,036,400,275","0.01","19,669,243",,,
1368,134790,시디즈,"43,500","1,350","3.2","6,308","273,614,500","42,150","45,000","42,150","87,000,000,000","0.01","2,000,000",,,
1369,020760,일진디스플,"3,070","100","3.4","259,682","798,255,975","2,970","3,130","2,970","86,925,330,800","0.01","28,314,440",,,
1370,002300,한국제지,"17,350","200","1.2","22,390","387,756,050","17,150","17,600","17,100","86,835,865,150","0.01","5,004,949",,,
1371,033830,티비씨,"866","1","0.1","433,013","375,841,136","865","876","858","86,600,000,000","0.01","100,000,000",,,
1372,290550,디케이티,"10,500","500","5.0","82,039","845,381,450","10,100","10,550","10,000","86,428,996,500","0.01","8,231,333",,,
1373,341310,이앤에치,"4,995","-5","-0.1","4,923","24,655,750","5,010","5,010","4,995","86,380,533,000","0.01","17,293,400",,,
1374,214680,디알텍,"1,680","45","2.8","744,838","1,240,922,215","1,630","1,690","1,630","86,194,812,480","0.01","51,306,436",,,
1375,004450,삼화왕관,"39,950","-50","-0.1","179","7,155,400","39,950","40,250","39,900","86,067,441,050","0.01","2,154,379",,,
1376,032560,황금에스티,"6,140","110","1.8","104,065","636,468,080","6,030","6,190","6,030","85,960,000,000","0.01","14,000,000",,,
1377,030790,비케이탑스,"8,100","-190","-2.3","518,954","4,077,814,510","8,320","8,440","7,280","85,891,428,000","0.01","10,603,880",,,
1378,119650,KC코트렐,"6,600","0","0.0","6,530,528","44,157,465,400","6,510","7,190","6,350","85,800,000,000","0.01","13,000,000",,,
1379,046070,코다코,"2,195","0","0.0","0","0","0","0","0","85,746,041,920","0.01","39,064,256",,,
1380,001550,조비,"16,500","-150","-0.9","53,159","886,320,850","16,650","16,900","16,500","85,671,943,500","0.01","5,192,239",,,
1381,042940,상지카일룸,"1,935","5","0.3","888,192","1,729,580,415","1,925","1,975","1,910","85,621,880,790","0.01","44,249,034",,,
1382,031860,엔에스엔,"2,460","115","4.9","11,611,648","28,981,113,130","2,340","2,595","2,320","85,602,376,440","0.01","34,797,714",,,
1383,900310,컬러레이,"1,585","0","0.0","262,432","418,286,490","1,615","1,620","1,580","85,590,000,000","0.01","54,000,000",,,
1384,033560,블루콤,"4,730","425","9.9","501,841","2,316,996,630","4,325","4,740","4,325","85,556,462,310","0.01","18,088,047",,,
1385,058730,다스코,"5,550","100","1.8","52,978","290,905,870","5,400","5,570","5,400","85,470,000,000","0.01","15,400,000",,,
1386,092870,엑시콘,"9,100","400","4.6","757,917","6,975,067,850","8,750","9,710","8,750","85,361,576,300","0.01","9,380,393",,,
1387,025440,대성엘텍,"855","9","1.1","728,404","618,980,769","847","858","840","85,210,448,265","0.01","99,661,343",,,
1388,173940,에프엔씨엔터,"5,930","210","3.7","39,282","228,758,080","5,690","6,160","5,680","85,183,738,400","0.01","14,364,880",,,
1389,308100,까스텔바작,"12,900","0","0.0","257,935","3,341,415,100","12,850","13,250","12,700","85,097,430,000","0.01","6,596,700",,,
1390,049720,고려신용정보,"5,950","-50","-0.8","92,784","554,718,900","5,960","6,070","5,950","85,085,000,000","0.01","14,300,000",,,
1391,005360,모나미,"4,500","920","25.7","55,023,473","237,889,257,765","3,580","4,650","3,400","85,037,881,500","0.01","18,897,307",,,
1392,025750,한솔홈데코,"1,055","45","4.5","4,101,721","4,326,456,955","1,040","1,085","1,020","84,996,232,195","0.01","80,565,149",,,
1393,003080,성보화학,"4,240","35","0.8","10,165","42,822,820","4,275","4,275","4,180","84,884,800,000","0.01","20,020,000",,,
1394,011785,금호석유우,"28,050","500","1.8","9,748","271,681,450","27,550","28,050","27,550","84,808,782,300","0.01","3,023,486",,,
1395,094170,동운아나텍,"5,380","150","2.9","208,819","1,117,641,330","5,330","5,430","5,280","84,782,731,360","0.01","15,758,872",,,
1396,032680,소프트센,"2,525","55","2.2","1,269,786","3,171,142,590","2,495","2,530","2,470","84,778,897,525","0.01","33,575,801",,,
1397,104540,코렌텍,"7,990","50","0.6","60,403","482,035,330","7,870","8,060","7,870","84,592,854,590","0.01","10,587,341",,,
1398,111110,호전실업,"10,550","50","0.5","10,576","111,904,350","10,450","10,700","10,400","84,400,000,000","0.01","8,000,000",,,
1399,007590,동방아그로,"6,190","-10","-0.2","12,926","80,054,850","6,250","6,250","6,170","84,292,801,630","0.01","13,617,577",,,
1400,193250,와이제이엠게임즈,"1,555","-15","-1.0","274,710","427,301,470","1,600","1,600","1,540","84,198,950,425","0.01","54,147,235",,,
1401,101240,씨큐브,"8,280","-250","-2.9","261,437","2,200,862,340","8,570","8,670","8,250","83,944,163,520","0.01","10,138,184",,,
1402,222420,쎄노텍,"2,090","-210","-9.1","2,239,030","4,694,975,165","2,130","2,130","2,060","83,930,585,750","0.01","40,158,175",,,
1403,019175,신풍제약우,"38,150","-450","-1.2","45,685","1,746,185,950","39,100","39,100","37,900","83,930,000,000","0.01","2,200,000",,,
1404,000650,천일고속,"58,700","100","0.2","333","19,503,700","58,000","58,900","58,000","83,895,214,000","0.01","1,429,220",,,
1405,131090,시큐브,"2,090","10","0.5","7,518,814","16,258,688,455","2,165","2,250","2,045","83,600,000,000","0.01","40,000,000",,,
1406,038870,에코바이오,"7,200","280","4.0","535,969","3,852,499,790","6,950","7,340","6,930","83,599,156,800","0.01","11,610,994",,,
1407,057680,옴니텔,"2,060","80","4.0","1,322,102","2,657,337,055","1,990","2,090","1,950","83,419,195,300","0.01","40,494,755",,,
1408,140070,서플러스글로벌,"2,255","55","2.5","172,975","385,635,070","2,205","2,260","2,180","83,407,940,000","0.01","36,988,000",,,
1409,010660,화천기계,"3,790","60","1.6","1,469,829","5,570,992,110","3,735","3,850","3,735","83,380,000,000","0.01","22,000,000",,,
1410,021080,에이티넘인베스트,"1,730","20","1.2","505,596","871,805,865","1,710","1,740","1,700","83,040,000,000","0.00","48,000,000",,,
1411,044380,주연테크,"1,520","35","2.4","5,647,437","8,569,159,645","1,470","1,560","1,450","83,010,375,280","0.00","54,612,089",,,
1412,005870,휴니드,"5,880","-120","-2.0","180,082","1,061,640,600","6,010","6,020","5,830","83,002,168,200","0.00","14,116,015",,,
1413,032820,우리기술,"822","4","0.5","710,931","584,016,725","824","828","817","82,832,281,578","0.00","100,769,199",,,
1414,253590,네오셈,"2,205","15","0.7","631,265","1,377,633,035","2,195","2,220","2,135","82,767,735,540","0.00","37,536,388",,,
1415,006910,보성파워텍,"1,795","40","2.3","443,777","788,562,935","1,755","1,795","1,755","82,701,140,905","0.00","46,073,059",,,
1416,217600,켐온,"1,295","30","2.4","285,004","366,920,970","1,270","1,300","1,270","82,700,435,300","0.00","63,861,340",,,
1417,182690,테라셈,"3,895","60","1.6","179,918","699,692,130","3,950","3,950","3,850","82,430,461,460","0.00","21,163,148",,,
1418,140670,알에스오토메이션,"9,030","600","7.1","183,482","1,613,648,500","8,430","9,030","8,430","82,201,354,200","0.00","9,103,140",,,
1419,063440,SM Life Design,"1,820","85","4.9","9,304,994","17,193,363,150","1,735","1,930","1,735","81,953,060,280","0.00","45,029,154",,,
1420,001140,국보,"2,450","130","5.6","7,801,819","18,936,869,910","2,320","2,550","2,235","81,700,725,750","0.00","33,347,235",,,
1421,123570,이엠넷,"3,650","0","0.0","98,054","356,836,115","3,650","3,685","3,600","81,307,684,700","0.00","22,276,078",,,
1422,016090,대현,"1,835","15","0.8","126,454","230,455,720","1,820","1,845","1,805","81,258,038,850","0.00","44,282,310",,,
1423,016740,두올,"3,000","50","1.7","422,353","1,260,545,035","2,950","3,025","2,950","81,200,040,000","0.00","27,066,680",,,
1424,014280,금강공업,"3,320","-30","-0.9","234,777","775,912,250","3,350","3,365","3,245","81,080,107,080","0.00","24,421,719",,,
1425,102210,해덕파워웨이,"1,100","0","0.0","0","0","0","0","0","81,066,045,500","0.00","73,696,405",,,
1426,048910,대원미디어,"6,440","0","0.0","85,924","550,145,480","6,470","6,470","6,350","81,008,412,240","0.00","12,578,946",,,
1427,071670,에이테크솔루션,"8,100","-10","-0.1","117,518","952,867,610","8,180","8,190","8,010","81,000,000,000","0.00","10,000,000",,,
1428,005800,신영와코루,"90,000","700","0.8","103","9,267,400","89,300","90,500","89,300","81,000,000,000","0.00","900,000",,,
1429,021820,세원정공,"8,090","0","0.0","0","0","0","0","0","80,900,000,000","0.00","10,000,000",,,
1430,002410,범양건영,"3,255","40","1.2","666,666","2,183,268,025","3,215","3,335","3,215","80,827,548,060","0.00","24,831,812",,,
1431,006580,대양제지,"3,010","75","2.6","103,187","309,722,665","2,985","3,020","2,955","80,818,500,000","0.00","26,850,000",,,
1432,303360,프로테옴텍,"16,000","400","2.6","1,434","21,974,000","16,000","16,050","15,000","80,782,352,000","0.00","5,048,897",,,
1433,008800,행남사,"1,770","0","0.0","0","0","0","0","0","80,762,168,880","0.00","45,628,344",,,
1434,058850,KTcs,"1,890","-10","-0.5","924,393","1,781,633,830","1,900","1,965","1,885","80,674,650,000","0.00","42,685,000",,,
1435,058630,엠게임,"4,125","50","1.2","387,847","1,612,623,440","4,100","4,230","4,100","80,618,492,625","0.00","19,543,877",,,
1436,094850,참좋은여행,"5,750","200","3.6","1,054,843","6,178,004,360","5,550","6,300","5,520","80,500,000,000","0.00","14,000,000",,,
1437,115160,휴맥스,"3,365","180","5.6","221,005","727,388,835","3,225","3,365","3,170","80,463,200,270","0.00","23,911,798",,,
1438,012280,영화금속,"1,770","65","3.8","5,232,292","9,178,771,025","1,740","1,790","1,695","80,448,280,620","0.00","45,451,006",,,
1439,040300,YTN,"1,915","0","0.0","90,003","171,641,420","1,900","1,965","1,880","80,430,000,000","0.00","42,000,000",,,
1440,003547,대신증권2우B,"8,020","30","0.4","29,784","239,080,390","7,990","8,050","7,990","80,200,000,000","0.00","10,000,000",,,
1441,294630,서남,"3,935","70","1.8","621,800","2,396,733,935","3,800","3,950","3,705","80,136,904,600","0.00","20,365,160",,,
1442,900340,윙입푸드,"1,670","-55","-3.2","2,804,674","4,742,375,680","1,725","1,745","1,645","80,115,624,760","0.00","47,973,428",,,
1443,220260,켐트로스,"3,040","70","2.4","488,865","1,482,355,270","2,985","3,150","2,985","80,022,093,280","0.00","26,323,057",,,
1444,112240,에스에프씨,"1,815","0","0.0","0","0","0","0","0","79,827,028,710","0.00","43,981,834",,,
1445,009780,엠에스씨,"4,520","-30","-0.7","21,894","98,830,840","4,550","4,550","4,470","79,552,000,000","0.00","17,600,000",,,
1446,171010,램테크놀러지,"6,840","510","8.1","404,600","2,709,349,090","6,400","6,900","6,360","79,391,661,120","0.00","11,606,968",,,
1447,124560,태웅로직스,"4,495","45","1.0","119,441","536,400,830","4,450","4,545","4,410","79,336,750,000","0.00","17,650,000",,,
1448,071280,로체시스템즈,"5,180","110","2.2","118,285","609,382,320","5,080","5,230","5,070","79,236,403,540","0.00","15,296,603",,,
1449,215790,이노인스트루먼트,"1,965","25","1.3","357,963","702,112,500","1,955","1,975","1,945","79,156,387,785","0.00","40,283,149",,,
1450,042500,링네트,"5,200","-40","-0.8","322,712","1,681,239,560","5,260","5,280","5,150","79,127,765,600","0.00","15,216,878",,,
1451,065620,제낙스,"3,190","0","0.0","0","0","0","0","0","78,982,709,300","0.00","24,759,470",,,
1452,027830,대성창투,"1,970","15","0.8","874,750","1,712,034,900","1,970","1,980","1,935","78,800,000,000","0.00","40,000,000",,,
1453,091340,S&K폴리텍,"6,730","90","1.4","163,629","1,105,062,350","6,740","6,830","6,650","78,766,042,330","0.00","11,703,721",,,
1454,196490,디에이테크놀로지,"1,355","-15","-1.1","1,860,804","2,513,600,445","1,365","1,380","1,325","78,641,145,830","0.00","58,037,746",,,
1455,305090,마이크로디지탈,"21,650","850","4.1","168,571","3,579,562,000","21,200","21,900","20,400","78,606,820,000","0.00","3,630,800",,,
1456,002200,한국수출포장,"19,650","1,000","5.4","16,692","324,082,650","18,950","19,650","18,950","78,600,000,000","0.00","4,000,000",,,
1457,011090,에넥스,"1,310","115","9.6","30,269,675","39,361,032,355","1,195","1,385","1,150","78,589,049,710","0.00","59,991,641",,,
1458,033130,디지틀조선,"2,115","-70","-3.2","3,764,114","8,022,144,060","2,160","2,210","2,080","78,498,789,705","0.00","37,115,267",,,
1459,005860,한일사료,"1,985","-25","-1.2","10,785,002","22,253,098,770","2,115","2,165","1,970","78,216,314,725","0.00","39,403,685",,,
1460,250060,모비스,"2,430","60","2.5","301,663","729,403,050","2,370","2,455","2,365","78,176,293,020","0.00","32,171,314",,,
